0.778011	0.651503	0.082201	1.118706	0.835589	-0.530772	0.691995	-0.20949	0.898423	-0.17397	-0.186812	0.398684	0.532088	0.628837	0.058295	-0.402065	-0.075235	0.85802	-0.342573	0.155262	-0.311623	0.803211	0.863621	0.567248	-0.526511	0.251753	0.832404	0.118626	0.398659	-0.636226	-0.483821	0.482884	0.05962	0.109346	0.215149	0.100851	0.389574	-0.155012	1.442592	-0.56347	-0.632236	0.399752	-1.294939	-0.361421	1.305448	-0.11299	0.14209	0.102634	-0.176074	-0.191578
0.529268	0.57839	-1.027554	-0.13834	1.66878	0.718195	0.520307	1.267933	-0.169915	-0.385444	-0.517419	-0.06322	-0.524183	-0.426419	0.452284	-0.151364	0.80442	0.712672	0.848417	-0.787649	0.665455	-0.45774	0.308644	0.714558	-0.167084	-0.25605	0.193647	0.087954	0.055996	0.586707	0.382484	-0.953471	0.03757	0.518332	0.628481	0.041679	-0.045934	-0.897376	-0.380421	-0.411191	0.144334	0.383783	0.393956	-0.186086	-0.577008	-0.302171	-0.426681	-0.070969	0.475432	-0.298617
-0.009753	0.436987	-0.433747	0.446872	0.439178	0.434425	0.434936	-0.438923	-0.870649	-0.443984	0.418444	-0.001518	1.318968	0.428595	0.876576	0.432866	-0.871093	0.002961	-0.421038	0.428784	-0.009979	-1.313046	-0.433673	0.005059	-0.865718	0.004974	-0.008579	-0.871123	-0.445757	-0.872456	-0.433602	-0.439063	1.304239	-0.873912	0.440217	0.432032	-0.004181	0.002262	0.436846	0.450307	0.427185	-0.440661	0.005956	1.307578	0.002138	0.431886	0.876068	0.01035	-0.424806	-0.001043
1.575011	0.129164	0.39217	-0.321621	0.083604	-0.040815	0.683495	0.812156	0.09935	0.284801	-0.628851	-0.521743	-0.733993	-0.58553	0.019308	0.327092	0.258349	0.37717	0.77764	-0.490707	0.215885	-0.827732	-0.995747	0.523652	0.657316	0.030763	-0.987818	-0.608083	0.133642	-0.185661	-0.402895	0.651625	1.017925	-0.84324	-0.121171	0.423519	0.540398	1.561843	-0.40185	0.712134	-0.829524	0.436163	0.832622	-0.221605	-0.193095	0.937429	0.27693	0.960221	0.460858	-0.673131
0.025313	0.011924	-0.867892	0.44514	0.008336	-0.005372	0.004396	-0.429568	-0.43503	-0.447231	0.004957	-0.450919	-0.44479	-0.004885	-0.00056	-0.435469	0.021907	-0.411036	0.440539	-0.857414	0.436449	-0.456534	0.002523	-0.877751	0.441884	-0.00383	-0.003926	-0.42756	0.008161	-0.867781	-0.45001	-0.871412	0.455165	0.877386	-0.002772	0.421189	0.4332	-0.436812	0.424412	0.860258	-0.434416	0.014613	0.42874	-0.434763	0.442851	0.433578	-0.867376	-0.433353	-0.884214	0.459379
0.484572	0.602033	0.853278	-0.768702	-0.297952	-0.560253	-0.067287	0.251896	0.206877	-0.590756	1.057786	0.684746	0.229634	0.198696	0.469136	-0.53562	-0.362659	-0.230445	0.315132	0.502443	-0.020806	0.64023	0.060913	-0.25491	-0.766892	-0.984165	-0.575003	0.689727	-0.292255	0.886686	-0.331412	1.003455	0.099063	-0.211588	-0.226323	-0.828224	0.659269	0.744526	0.074009	-0.430132	0.760937	0.172157	-0.632171	0.577979	0.042069	-0.551782	-0.433596	-0.214736	-0.805969	-0.086723
0.523102	0.251275	0.215425	0.435581	-0.596397	-0.401366	0.539559	0.492698	0.034263	0.295867	-0.067518	0.444701	0.021164	0.448694	-0.731459	-0.274775	0.287993	0.019986	0.032687	-0.898978	-0.343837	-0.417782	-0.113875	0.119245	-0.27946	-0.238473	0.026031	1.170048	-0.056586	-0.214821	-0.489307	0.078114	-0.19247	-0.426054	-0.054315	-0.499272	-0.695851	0.249895	-0.085112	0.855083	-0.310399	-0.184362	-0.396623	0.48575	0.342016	0.410541	-0.200081	-0.475319	0.395349	-0.20332
-0.232145	-0.307367	0.094781	1.231658	0.163985	-0.244112	-0.436207	-0.657483	-0.608988	-0.355888	-1.026776	-1.071043	0.038503	-0.385789	-0.071451	0.182171	-0.778475	0.575092	0.024775	-0.687406	-0.618807	-0.339351	0.133444	0.062366	0.816237	0.02484	-0.630956	-1.119895	0.545368	-0.104395	0.564648	1.754154	-0.316993	-0.028952	-0.144418	-0.487095	-0.001361	0.360634	0.314369	0.577092	-0.497683	-0.915796	0.071173	0.380546	0.081862	-0.403471	-0.068676	-0.705462	-0.41129	-0.322461
-0.429694	0.440002	0.023485	-0.42905	-0.834259	0.016625	-0.444863	-0.005262	-0.438258	-0.006903	-0.034574	-0.022681	1.307962	1.307712	-0.005463	0.012691	-0.021242	-0.423066	0.029257	-0.015611	1.312438	0.855552	0.005074	0.449638	-0.020362	-0.862528	-0.007502	0.43841	-0.01176	-0.450992	-0.447062	0.010401	-0.886408	0.024779	1.310597	-0.431255	0.898868	-0.010457	0.443883	0.891338	0.008739	-0.855099	1.292789	-0.447075	0.442917	-0.861553	-0.431081	0.863168	0.894533	0.011198
-0.079131	-0.673009	-0.722449	-0.295247	0.756223	-0.719848	-0.503838	-1.636845	-0.926588	-1.397657	-0.290094	0.216042	0.476015	-0.103049	0.723216	0.928456	-0.324101	-0.39382	-0.064548	0.661812	0.802873	0.55655	0.670784	-0.396431	0.14232	0.883593	0.687832	-0.044033	-0.122197	0.194135	0.299507	-0.012219	-0.353886	0.836075	-0.788127	-0.192262	-0.170369	-0.527743	0.462983	-0.227733	-0.245849	0.62217	0.202805	0.054655	0.012971	0.167325	-0.431174	-0.582677	0.644121	-0.395785
-1.337252	-0.157795	-0.074977	-0.169949	-0.434554	0.507937	0.311443	0.152977	-0.55693	-0.775145	0.03879	0.390881	0.390966	-0.000365	1.568714	-0.335854	0.088346	0.307508	1.080387	0.242813	-0.725039	0.398784	0.609362	1.05879	-0.19228	-0.07391	0.23932	-0.182643	-1.022064	0.890789	1.026694	0.581099	0.353324	1.253094	-0.030295	-0.582045	0.85782	0.193849	0.66923	-0.331958	0.5718	-0.435769	0.113072	0.744874	-0.542117	-0.030082	-0.74559	-0.172378	-1.103445	-0.456343
0.381301	-0.35211	-0.367879	-0.374863	-0.513493	1.04427	-0.338549	0.468691	0.666163	0.218766	-0.145513	-0.612202	-0.540566	-1.143784	-0.886541	1.051787	0.08129	0.618015	-0.400945	-0.327986	-0.12455	0.213469	0.443143	-0.092104	0.093801	0.859108	-0.79421	0.175482	-0.540704	-1.263057	0.129136	-0.194288	0.244086	-0.139091	0.128801	-0.47553	1.377977	0.596527	-0.4227	0.1281	0.389356	0.451555	1.274629	-0.345432	0.021973	0.491162	-0.016235	-0.09936	-0.460733	0.254331
0.311034	-0.281855	0.38414	0.317743	0.376536	-0.518789	-0.585703	0.344637	-0.246017	-0.540288	-0.680956	-0.291477	0.938832	-0.227646	0.019042	0.611018	-0.828426	0.807801	-0.056542	0.537518	0.268052	0.845675	0.049594	0.310136	-0.211619	-0.133058	1.008778	-0.938718	0.908684	0.247202	0.262004	0.17926	-0.199644	-0.251993	-0.001762	-0.097963	-1.287423	-0.402472	0.045845	0.853385	-0.146682	-0.655334	0.276953	-0.183683	0.389385	0.031912	-0.446732	0.166374	1.390357	0.733727
0.382433	-0.273527	-0.805859	-1.028842	0.359944	1.16989	-0.949334	0.97879	0.021326	-0.341361	0.075009	0.026669	-0.913817	1.350147	0.202024	0.902565	0.691904	0.332439	-0.614227	0.381828	0.246477	1.102417	0.252143	0.305853	0.403821	0.808309	0.805467	0.958498	0.38221	0.894236	0.422919	0.470469	-1.36718	-0.06099	0.695314	0.176757	0.378153	-0.666614	-0.401902	0.178092	-0.121211	-0.619924	-1.009084	-0.789399	0.655163	-0.212639	-1.152395	0.144161	-0.362612	-0.165386
0.122627	0.052356	0.153672	0.272628	-0.75936	0.472149	-1.140302	0.444575	0.5163	0.661473	0.097113	-0.09964	-0.320937	-0.219997	-0.483019	0.256528	0.125619	-0.17869	-0.54662	0.804605	0.646629	-0.970089	0.134556	-0.891425	0.807229	0.0498	0.052998	-0.735305	-0.295444	0.32754	-0.334844	0.140454	-0.508843	-0.437992	-0.401374	0.333318	-0.550358	0.487157	0.340234	0.322667	-0.635446	-0.156582	0.102215	-0.657245	-1.03801	1.07917	-0.006296	0.10798	-0.683823	0.265735
-0.63575	0.070857	-0.603105	-0.469838	0.392815	0.160793	-0.332386	-0.409874	-0.948646	0.498584	-0.001177	-0.925861	-0.615614	0.437445	0.470943	0.122995	0.09739	-0.331054	-0.369024	0.04306	-0.476176	-0.257609	0.518899	-0.604009	0.334588	-0.357416	1.033252	-0.429036	-0.194093	-0.245542	1.266165	0.865273	-0.450624	-0.079342	-0.538505	-0.080632	0.118221	0.012031	-0.193312	0.767964	-0.373563	0.461823	1.184786	0.560622	0.849643	0.105549	-0.489329	-0.106817	0.461199	0.541756
0.05212	-0.639405	0.001538	-0.489147	-0.495308	-1.150152	0.434853	-0.001005	-0.006834	0.013053	0.443295	-0.626931	-0.015891	-0.287275	-0.388054	-0.129945	-0.584939	0.066147	-0.467296	-0.595925	-0.143787	-0.407778	0.256384	0.746472	0.365868	-0.138909	-0.35117	-0.148551	0.08228	-0.310943	0.520626	-0.622799	0.127633	-0.218633	0.616404	-0.364907	-0.318431	0.004458	0.069423	0.326307	-0.39314	0.062955	-0.265017	0.507078	-0.466798	-0.462804	0.204296	0.289235	0.057308	0.582102
0.228243	-0.006456	0.118318	0.192985	-0.420975	-0.197322	0.302188	-0.589915	-0.163315	-0.408665	-0.00387	0.312404	-0.593614	-0.359194	0.18067	-0.293012	0.154123	0.36889	-0.546818	0.451835	-0.184481	0.11917	-0.206682	0.324849	-0.390911	-0.273591	-0.027688	-0.028469	0.13113	0.815552	-0.066759	0.612216	-0.349272	0.295028	-0.025987	0.311314	0.329562	-0.507948	0.005532	0.102618	0.488969	0.528676	-0.456862	0.251823	0.481661	-0.545965	-0.298793	-0.15744	-0.269247	0.059536
0.428643	0.459768	-0.908135	-0.050342	0.024565	-0.84564	0.437293	0.032888	0.434933	-0.88677	-0.856412	-0.434401	0.435767	-0.876986	-1.302874	0.020714	0.447424	-0.003916	-0.427342	-0.42466	-0.027383	0.023114	0.433609	-0.883977	-0.897937	0.893158	-0.382082	-0.435767	-0.852059	0.012399	1.32002	0.012422	0.431711	-0.004977	-0.432756	0.021071	0.429094	0.436591	0.43641	0.430408	-0.890421	-0.470323	0.020497	-0.017837	0.018219	-0.439582	-0.865301	-0.015826	-0.439184	0.862729
-0.436189	-0.424367	0.440659	-0.439716	0.014106	-0.906814	0.030031	0.86898	-0.004048	-0.441621	-0.869366	-0.868388	1.329532	-0.013071	-0.438564	0.439722	0.44388	0.006597	0.434244	0.874377	-0.444581	0.000779	0.426569	0.445226	-0.895021	-0.00101	-0.884717	-0.012672	-0.855071	0.873574	0.020383	0.864525	0.002762	-0.859999	0.034172	-0.420326	0.432579	-0.443243	0.428076	0.439386	-0.428645	-0.445335	0.012668	0.000479	-0.858847	-0.449672	0.010868	-0.005403	-0.004584	0.891532
-0.359627	0.7324	0.791394	0.587449	0.096212	0.323551	-0.108404	0.699972	-0.294892	-0.245125	0.537936	-0.326744	0.74465	1.152298	0.925288	0.76682	-0.092443	0.266507	1.158362	-0.208844	0.297293	0.090757	0.426294	1.027725	-0.560832	-0.04524	0.267229	0.171144	-0.115345	-0.79621	-0.265024	-0.029323	-0.253939	-0.12588	0.43335	0.172849	0.216956	-0.718562	0.884119	-0.482606	-0.015653	0.668415	0.750836	0.295597	0.023131	0.174549	-0.13055	1.393398	-0.919666	-0.055652
-0.852994	0.273118	-0.974422	-0.21431	-0.110853	0.483031	-0.071359	-0.390056	-0.124657	-0.219237	0.867754	1.175672	1.203308	-0.244297	-0.028378	0.295126	-0.339276	0.409912	-0.12772	-1.240377	1.332514	-0.74597	0.075148	-0.055752	0.367893	-0.335281	-0.31872	-0.061545	-0.786473	0.940413	0.345983	-0.087022	0.571591	-0.127415	0.161205	0.495146	1.14056	0.09148	-1.217558	-0.419421	0.24791	-0.716648	-0.067146	-0.196445	0.588549	-0.046734	-0.178054	0.412957	0.149951	0.817884
0.357651	0.323009	0.207206	-0.841416	-1.000048	-0.353595	-0.286259	0.21201	0.208424	0.230351	-0.810955	-0.516218	-0.461717	0.02326	0.023384	1.323601	0.657217	0.090945	-0.12925	0.863953	-0.733501	-0.113058	-0.043602	-0.085389	-0.604019	-0.976092	-0.200797	-0.094285	-0.107944	-0.319869	-0.268722	0.42322	0.53884	-0.147259	-0.0953	-0.194896	-1.051732	0.88151	0.43111	-0.403931	0.440868	-0.059653	-0.196909	-0.382467	-0.664315	-1.015353	-0.316377	0.35876	-0.238636	0.388986
-0.004748	0.427904	0.414761	0.030458	0.888442	-0.006638	-0.44902	1.313783	-0.903647	0.445519	0.442372	0.446772	0.000745	-0.001313	-0.004383	0.012714	-0.847707	0.447674	-0.440611	-0.449969	0.452346	0.445609	0.871388	0.442841	0.433941	0.452204	-0.44725	-0.886505	-0.8628	0.43909	0.003032	-0.425014	-0.858864	0.87089	-0.412492	-0.454285	0.002212	-1.747579	-0.002354	1.307365	-0.002096	0.004663	0.464058	1.310115	0.436227	-1.3228	-0.440801	-0.441867	-0.846668	1.302453
0.33481	0.925356	-0.079743	0.00527	-0.439089	-0.076342	0.16478	-0.388308	-0.442662	-0.872864	-0.42771	-0.961435	-0.634536	0.415966	-0.464514	-0.968105	-0.443649	-0.474264	-0.429152	0.523649	0.000849	0.388355	0.417464	-0.906379	0.395124	0.237254	-0.110229	0.457164	-0.909506	-0.420477	-0.274472	-0.127584	0.850869	0.53827	0.249031	0.534246	-0.477564	-0.009195	-0.301893	0.155023	-0.484224	0.865857	-0.466213	0.330935	0.00114	-0.0205	-0.001204	0.012363	-0.005206	0.088408
0.687056	0.336787	-0.035793	-0.272184	-0.107169	0.161939	0.158966	0.01219	0.228435	-0.12517	-0.697953	-0.13938	0.066202	0.380928	0.727328	-0.683256	-0.026023	-0.337638	-1.005363	0.005406	-0.794222	0.089417	-0.710982	-0.284128	0.12556	0.079439	0.147962	0.433102	0.192772	0.453017	0.698339	-0.995583	-0.503885	-0.184374	0.225428	1.341752	-0.586748	-0.334965	0.073806	-0.627842	-0.250926	-0.228579	-1.059448	-1.324009	0.133877	0.26888	-0.57764	0.04406	0.560901	0.296121
1.614152	-1.277911	0.233009	0.025773	-0.02627	-0.503256	0.190502	0.912745	1.010254	-0.810863	0.729248	-0.274877	-1.139849	0.324154	0.022788	-0.106107	0.635068	-0.212768	0.629778	-0.709439	-1.215392	1.026743	0.89823	0.659207	-0.348461	-0.183149	0.646644	0.746852	-0.123947	-0.679232	0.206113	-0.081724	-0.471841	0.740059	-0.525972	-0.445374	-0.545297	0.188996	0.242951	0.752693	-0.208164	-0.498946	-0.136628	-0.224914	1.034413	-1.230614	-0.554238	0.805202	-1.152916	-0.120329
-0.991049	0.117212	-0.220713	-1.21124	-0.080561	0.245097	1.131549	0.518916	-0.714571	0.222295	-0.412234	-0.846722	-0.503531	0.067211	0.058076	-0.108509	0.727094	0.079899	0.509079	-0.01411	0.108907	-0.443978	0.22702	0.56229	-0.290029	1.052127	-0.504826	-0.050024	-0.350092	-0.066107	-1.546122	0.38499	0.160916	-0.277007	-0.557879	-0.295803	0.632379	0.098771	-0.778302	1.055983	0.251548	-0.438667	0.145208	-1.285637	-0.776458	1.269822	-0.964607	0.462186	-0.136112	0.123225
-0.381595	0.239702	-0.253167	-0.380641	0.69345	0.09226	-0.158076	0.1176	0.689524	0.566687	-0.128099	0.120823	-0.354889	0.461538	-0.592336	0.805355	1.111159	-0.055843	0.195574	0.740447	-0.333977	0.583834	0.245604	-0.40495	-0.716652	-0.104773	-0.198135	0.223051	-0.654669	-0.763751	-0.019825	0.186447	-0.984553	0.948147	0.629322	-0.089937	0.341494	-1.066365	-0.163697	-0.104397	-0.103938	0.646663	-0.509108	0.463463	-0.408716	0.285434	0.042168	0.041124	-0.270912	0.118942
0.247769	0.533605	0.330145	-0.361914	0.005025	-0.172481	0.452776	-0.291012	-0.744838	-0.718777	0.468728	-0.053917	0.419132	0.604154	0.165695	-0.484204	0.634301	0.76096	1.300642	-0.101784	-0.079533	0.470629	-0.680372	-0.328788	-0.009001	-0.341969	-0.575696	0.017856	0.396363	1.184158	0.364718	0.584128	-0.236924	-0.985595	-1.092124	0.584678	-0.474831	-0.230185	0.527082	0.55911	0.191146	1.124746	0.413342	0.121799	-0.21253	0.107565	0.105356	-0.602629	-0.358287	-0.038162
-0.435653	-0.429997	-0.865423	-1.767572	0.014997	-0.017057	0.446609	0.869155	0.887725	-0.865151	-0.44822	0.43856	0.006274	-0.005114	-0.849983	0.012401	0.429077	0.01991	-0.444301	-0.439298	0.438681	-0.009532	-0.445904	0.886627	0.884734	-0.861382	0.426301	0.431551	-0.869229	0.006762	-0.433736	-0.003404	-0.434148	0.001297	0.006838	0.431072	-0.016664	-0.011022	0.887655	0.860345	-0.009954	0.00783	0.009128	-0.882595	-0.429589	0.439229	-0.444345	-0.434571	1.326974	-0.872545
-0.197593	1.340911	-0.234724	0.644224	0.519826	-0.165418	-0.333217	-0.969446	-1.590194	0.868782	-0.156214	0.210646	-0.021711	-0.744011	-0.676571	-0.140049	-0.500648	-0.482788	-0.547015	0.030811	0.177853	-0.425573	0.27643	-0.443694	0.99371	0.408608	-1.083741	0.307274	0.115047	-0.723997	-1.344356	0.214026	0.366952	0.641233	0.321277	-0.575949	1.719594	0.035141	-0.531461	0.083631	-0.566087	0.159265	-0.653088	0.230593	0.01217	-0.344062	-0.662066	0.527063	0.068749	1.002677
-0.31462	-0.153693	0.225339	0.325113	-0.502249	0.095941	-1.213842	0.5505	-0.140279	0.943191	-1.200793	0.338779	-0.735663	0.45814	-0.85125	-0.101164	-0.599832	0.870162	0.014013	-0.989975	-0.076473	-0.25801	-1.697182	0.368604	0.48221	0.505663	-1.220977	0.532811	0.344962	0.666945	0.001442	-1.513948	-0.342208	0.912662	0.550001	-0.126025	-0.476432	0.435969	-0.037432	-0.791946	0.06262	0.757875	-0.970226	-1.402962	0.848326	0.998449	0.024982	-0.957648	0.336658	1.320792
0.816925	0.449783	0.405972	0.201816	-0.674359	-0.158128	0.372217	0.759649	-1.331127	-0.30486	0.840929	-0.503011	-0.23828	-0.21726	-1.03679	0.923947	0.805907	-0.01989	0.051202	-0.382435	-0.091818	-0.159205	-0.643809	-0.890897	-1.058654	0.065336	0.712284	-0.127121	-0.54584	-0.102643	0.363131	-0.01808	0.26531	0.125158	0.569546	-0.161248	-0.118593	-0.525385	0.547843	-1.173946	1.214266	0.421163	-0.797206	0.024717	0.74934	0.209575	-0.014948	-0.071035	0.718431	0.651678
-0.813794	0.848023	-0.297298	-1.480042	0.723294	0.01232	-0.610987	0.856466	0.026342	-1.17091	-0.517196	-0.366625	0.1332	0.3759	-0.4323	0.626328	0.481491	-0.170292	-0.151991	-0.02601	0.483324	-0.263412	0.09825	-0.751845	-1.048736	-0.034064	0.016264	-0.353846	-0.358043	-0.052031	0.610255	0.257061	-0.494373	-0.154906	0.706348	-0.667345	-0.687852	0.757372	-0.061609	-0.709675	0.119805	-1.255346	0.550142	-0.968329	0.556872	-0.354559	0.935888	-0.169959	-0.650899	0.493827
-0.333692	0.377593	-0.791581	0.030946	-0.572577	0.437424	-0.174247	-0.459046	0.929405	0.854049	0.465133	-0.99383	0.031402	0.295294	-0.051498	-0.248824	-0.208049	0.216793	0.229665	0.730529	0.293891	0.54495	0.174649	-0.2799	-0.068683	-0.149521	-0.045923	-0.485112	0.331309	-0.074844	-0.082508	-0.049004	0.368063	0.335957	0.504186	0.304031	0.282781	-0.107353	-0.485742	-0.314056	-0.26906	0.136363	0.330318	-0.038105	0.136107	0.45109	0.323241	0.077842	-0.716755	-0.590406
-0.120008	-0.180934	0.288656	0.76611	-0.676875	0.005171	0.210594	0.406826	0.25183	-0.309109	-0.947457	0.106047	-0.532829	0.366688	-0.902674	-0.168596	-0.240223	0.248219	0.785913	0.598185	-0.268932	0.971976	0.26561	-0.413657	0.245556	0.126249	-0.045361	-0.229942	0.422781	-0.705024	-0.114016	-0.231886	1.019775	0.557179	0.039242	0.073703	-0.117409	0.159296	-1.116821	0.216163	-1.021495	-0.802743	-0.427375	0.457981	-0.870944	0.424482	0.109808	-0.788918	0.100823	0.728502
-0.438565	0.024041	-0.436887	0.431006	-0.413505	0.432832	0.011038	-0.878302	-0.877496	-0.430584	-0.00059	1.775727	-0.00462	0.442747	0.008453	0.434242	0.436831	0.882309	0.436065	0.439636	-1.315757	0.439038	0.450766	0.448551	0.886897	-1.312654	-0.434006	0.415898	-0.00326	0.016899	0.430004	0.861898	0.419383	-0.451899	0.876036	-0.867274	-0.446634	-0.448285	-0.438111	0.443901	-0.454235	0.417576	-0.440822	-0.003837	0.876502	0.438682	0.423509	-0.89168	-1.30687	-0.439792
-0.204312	1.209373	0.31469	-0.390324	0.102488	-0.476315	-0.703523	-0.152538	-0.177483	0.200408	0.377276	0.001096	-0.484763	-0.484432	0.603913	0.580341	0.393123	0.137513	-1.164875	-0.1898	0.172074	0.663991	0.077367	0.466526	0.694867	-0.042611	-0.75076	0.254673	-0.680139	1.200927	0.019051	-0.003702	-0.69247	-0.238709	-1.038269	0.119263	0.064943	-0.069795	0.26889	0.190628	-0.393324	0.266494	-0.170366	0.561491	-0.550225	0.364426	-0.99218	0.500641	-0.647722	-0.039887
0.116874	0.323443	-0.196375	0.002576	0.598665	-0.719186	-0.72978	-0.42866	0.597338	-0.328021	-0.416291	-0.906984	-1.265875	0.014865	0.098911	-1.223963	0.071671	0.737091	0.823431	0.529561	-0.432329	-0.171645	0.048763	-1.184231	-0.675426	1.274011	-0.635204	0.791065	-0.843564	-0.173491	1.090543	0.575467	-0.148467	0.390119	-0.471126	1.022891	0.042175	-1.197862	0.192209	0.923445	0.119345	-0.359029	0.662178	0.367018	0.100357	0.745979	0.195072	-1.194613	0.426922	0.435485
